time,weathercode,temperature_2m_max,temperature_2m_min,precipitation_sum,month-day,city
2008-12-21,3,12.1,9.4,0.0,12.21,8
2008-12-21,3,10.8,9.3,0.0,12.21,9
2008-12-21,3,10.6,9.5,0.0,12.21,10
2008-12-21,3,10.8,9.3,0.0,12.21,7
2008-12-21,51,11.7,9.7,1.3,12.21,6
2008-12-22,51,11.1,8.7,0.1,12.22,6
2008-12-22,3,9.8,6.9,0.0,12.22,8
2008-12-22,3,11.5,9.4,0.0,12.22,5
2008-12-22,3,11.5,9.2,0.0,12.22,1
2008-12-22,51,11.1,9.2,0.1,12.22,9
2008-12-22,3,10.4,8.2,0.0,12.22,10
2008-12-22,3,9.4,6.7,0.0,12.22,2
2008-12-22,3,10.7,8.6,0.0,12.22,7
2008-12-22,3,9.4,7.4,0.0,12.22,4
2008-12-22,51,10.1,7.8,0.4,12.22,3
2008-12-23,3,8.5,5.2,0.0,12.23,6
2008-12-23,3,9.8,7.2,0.0,12.23,7
2008-12-23,3,9.2,4.7,0.0,12.23,5
2008-12-23,3,9.7,7.5,0.0,12.23,10
2008-12-23,3,8.9,5.5,0.0,12.23,4
2008-12-23,3,9.2,3.5,0.0,12.23,8
2008-12-23,3,9.3,6.5,0.0,12.23,9
2008-12-23,3,8.5,4.9,0.0,12.23,3
2008-12-23,3,9.2,5.6,0.0,12.23,2
2008-12-23,3,9.7,7.8,0.0,12.23,1
2008-12-24,3,7.0,2.4,0.0,12.24,8
2008-12-24,3,6.9,3.7,0.0,12.24,5
2008-12-24,3,7.4,5.4,0.0,12.24,1
2008-12-24,3,7.5,4.3,0.0,12.24,6
2008-12-24,3,8.3,6.3,0.0,12.24,4
2008-12-24,3,7.5,4.7,0.0,12.24,7
2008-12-24,3,6.6,3.0,0.0,12.24,3
2008-12-24,3,7.8,5.3,0.0,12.24,10
2008-12-24,3,7.0,4.8,0.0,12.24,9
2008-12-24,51,8.3,6.1,0.2,12.24,2
2008-12-25,3,6.4,2.8,0.0,12.25,3
2008-12-25,3,6.5,4.5,0.0,12.25,7
2008-12-25,3,7.4,5.1,0.0,12.25,1
2008-12-25,3,6.1,2.7,0.0,12.25,4
2008-12-25,3,6.8,4.0,0.0,12.25,8
2008-12-25,3,6.8,3.5,0.0,12.25,6
2008-12-25,3,6.5,4.5,0.0,12.25,9
2008-12-25,3,6.1,3.6,0.0,12.25,2
2008-12-25,3,6.1,3.9,0.0,12.25,5
2008-12-25,3,6.1,4.5,0.0,12.25,10
2008-12-26,3,3.6,0.2,0.0,12.26,3
2008-12-26,3,4.7,-0.2,0.0,12.26,9
2008-12-26,2,4.4,1.0,0.0,12.26,6
2008-12-26,3,4.6,0.2,0.0,12.26,10
2008-12-26,3,4.6,1.8,0.0,12.26,8
2008-12-26,3,4.2,-0.1,0.0,12.26,5
2008-12-26,3,5.4,1.4,0.0,12.26,1
2008-12-26,3,5.0,1.1,0.0,12.26,2
2008-12-26,3,4.7,-0.6,0.0,12.26,4
2008-12-26,3,4.6,-0.1,0.0,12.26,7
2008-12-27,2,2.6,-0.2,0.0,12.27,7
2008-12-27,1,2.5,-0.0,0.0,12.27,10
2008-12-27,3,1.9,-0.6,0.0,12.27,9
2008-12-27,3,3.9,0.1,0.0,12.27,8
2008-12-27,3,2.8,-0.3,0.0,12.27,3
2008-12-27,3,2.8,-0.1,0.0,12.27,5
2008-12-27,1,1.6,-2.9,0.0,12.27,4
2008-12-27,3,3.6,0.5,0.0,12.27,6
2008-12-27,3,2.6,0.8,0.0,12.27,1
2008-12-27,2,3.0,-0.7,0.0,12.27,2
2008-12-28,3,3.3,0.7,0.0,12.28,5
2008-12-28,3,3.9,1.4,0.0,12.28,3
2008-12-28,3,2.5,-0.0,0.0,12.28,9
2008-12-28,3,2.9,0.6,0.0,12.28,1
2008-12-28,2,2.9,0.2,0.0,12.28,10
2008-12-28,3,5.0,2.5,0.0,12.28,8
2008-12-28,3,4.4,2.1,0.0,12.28,6
2008-12-28,2,2.1,-1.6,0.0,12.28,4
2008-12-28,2,3.1,0.1,0.0,12.28,7
2008-12-28,3,3.6,1.1,0.0,12.28,2
2008-12-29,3,1.4,-0.9,0.0,12.29,5
2008-12-29,2,3.6,0.3,0.0,12.29,2
2008-12-29,2,1.5,-0.7,0.0,12.29,10
2008-12-29,3,3.2,0.5,0.0,12.29,8
2008-12-29,3,2.1,-0.6,0.0,12.29,3
2008-12-29,2,1.9,-0.9,0.0,12.29,9
2008-12-29,2,1.7,-1.2,0.0,12.29,7
2008-12-29,3,2.2,0.3,0.0,12.29,6
2008-12-29,2,2.7,-2.7,0.0,12.29,4
2008-12-29,2,2.3,-0.6,0.0,12.29,1
2008-12-30,3,1.7,-1.1,0.0,12.3,8
2008-12-30,3,0.9,-1.2,0.0,12.3,6
2008-12-30,3,2.5,-1.4,0.0,12.3,10
2008-12-30,3,-0.1,-3.9,0.0,12.3,4
2008-12-30,3,3.3,-3.2,0.0,12.3,1
2008-12-30,3,0.8,-3.5,0.0,12.3,3
2008-12-30,3,0.2,-2.6,0.0,12.3,2
2008-12-30,2,2.5,-1.8,0.0,12.3,7
2008-12-30,3,1.3,-2.8,0.0,12.3,5
2008-12-30,2,1.8,-2.2,0.0,12.3,9
2008-12-31,3,0.7,-2.1,0.0,12.31,10
2008-12-31,1,0.6,-5.0,0.0,12.31,3
2008-12-31,3,-0.5,-3.7,0.0,12.31,2
2008-12-31,3,-0.1,-3.5,0.0,12.31,5
2008-12-31,3,0.4,-3.3,0.0,12.31,9
2008-12-31,3,0.6,-2.0,0.0,12.31,7
2008-12-31,3,2.0,-1.0,0.0,12.31,1
2008-12-31,3,0.9,-2.1,0.0,12.31,6
2008-12-31,3,0.5,-3.1,0.0,12.31,4
2008-12-31,2,0.2,-4.2,0.0,12.31,8
2009-01-01,3,0.1,-2.2,0.0,1.01,10
2009-01-01,3,2.5,-2.0,0.0,1.01,2
2009-01-01,3,2.7,-2.3,0.0,1.01,4
2009-01-01,3,1.8,-3.8,0.0,1.01,8
2009-01-01,3,0.7,-1.9,0.0,1.01,7
2009-01-01,2,1.0,-5.1,0.0,1.01,3
2009-01-01,3,2.9,-0.5,0.0,1.01,1
2009-01-01,3,0.1,-3.0,0.0,1.01,6
2009-01-01,3,1.3,-1.6,0.0,1.01,9
2009-01-01,3,0.7,-2.9,0.0,1.01,5
2009-01-02,3,4.3,-1.5,0.0,1.02,1
2009-01-02,3,3.5,-2.7,0.0,1.02,3
2009-01-02,3,2.6,-1.9,0.0,1.02,2
2009-01-02,3,3.3,-0.2,0.0,1.02,10
2009-01-02,51,3.7,-1.4,0.5,1.02,8
2009-01-02,3,2.5,-1.2,0.0,1.02,4
2009-01-02,3,3.7,-1.4,0.0,1.02,9
2009-01-02,3,3.7,-1.1,0.0,1.02,6
2009-01-02,3,3.8,-0.5,0.0,1.02,7
2009-01-02,3,3.3,-1.4,0.0,1.02,5
2009-01-03,3,0.6,-2.8,0.0,1.03,2
2009-01-03,3,1.4,-3.3,0.0,1.03,7
2009-01-03,3,1.2,-3.3,0.0,1.03,4
2009-01-03,3,2.4,-3.5,0.0,1.03,1
2009-01-03,2,1.9,-3.9,0.0,1.03,9
2009-01-03,3,1.7,-2.2,0.0,1.03,3
2009-01-03,3,1.8,-4.0,0.0,1.03,5
2009-01-03,1,1.3,-3.3,0.0,1.03,10
2009-01-03,3,1.6,-2.7,0.0,1.03,8
2009-01-03,3,2.4,-1.9,0.0,1.03,6
2009-01-04,3,0.6,-3.2,0.0,1.04,1
2009-01-04,3,0.6,-3.4,0.0,1.04,5
2009-01-04,51,2.2,-1.4,0.5,1.04,8
2009-01-04,51,3.7,-1.9,1.1,1.04,4
2009-01-04,3,0.5,-3.3,0.0,1.04,9
2009-01-04,3,1.4,-3.5,0.0,1.04,7
2009-01-04,51,3.5,0.4,0.4,1.04,6
2009-01-04,53,2.8,0.3,2.4,1.04,2
2009-01-04,3,2.1,-2.1,0.0,1.04,3
2009-01-04,3,3.0,-3.1,0.0,1.04,10
2009-01-05,71,1.8,-3.5,0.9,1.05,5
2009-01-05,51,2.9,-2.1,0.6,1.05,6
2009-01-05,3,2.2,-3.6,0.0,1.05,2
2009-01-05,73,2.6,-2.0,1.5,1.05,1
2009-01-05,3,2.2,-3.9,0.0,1.05,4
2009-01-05,71,2.2,-3.8,0.7,1.05,3
2009-01-05,3,2.8,-2.0,0.0,1.05,10
2009-01-05,71,2.9,-2.8,0.0,1.05,7
2009-01-05,73,2.2,-3.0,0.8,1.05,9
2009-01-05,73,2.1,-1.5,0.9,1.05,8
2009-01-06,73,2.5,-3.7,3.6,1.06,4
2009-01-06,1,-0.2,-4.6,0.0,1.06,10
2009-01-06,71,1.2,-4.3,0.0,1.06,8
2009-01-06,73,2.0,-3.0,1.2,1.06,2
2009-01-06,3,-0.0,-5.3,0.0,1.06,3
2009-01-06,2,-0.2,-5.4,0.0,1.06,9
2009-01-06,2,0.9,-5.3,0.0,1.06,1
2009-01-06,1,-0.2,-5.0,0.0,1.06,7
2009-01-06,1,-0.6,-5.7,0.0,1.06,5
2009-01-06,3,0.8,-3.1,0.0,1.06,6
2009-01-07,3,2.6,-5.5,0.0,1.07,1
2009-01-07,71,2.2,-3.4,0.0,1.07,5
2009-01-07,71,2.3,-5.6,0.0,1.07,7
2009-01-07,51,4.4,0.8,0.3,1.07,4
2009-01-07,3,3.1,-5.2,0.0,1.07,10
2009-01-07,3,3.6,0.8,0.0,1.07,2
2009-01-07,51,2.7,-0.4,0.3,1.07,3
2009-01-07,51,3.5,-0.9,0.2,1.07,8
2009-01-07,71,1.7,-4.9,0.0,1.07,9
2009-01-07,51,3.7,1.2,0.7,1.07,6
2009-01-08,3,3.7,-0.5,0.0,1.08,7
2009-01-08,3,4.9,0.7,0.0,1.08,6
2009-01-08,3,5.2,2.2,0.0,1.08,2
2009-01-08,3,4.9,1.9,0.0,1.08,4
2009-01-08,3,4.2,-1.4,0.0,1.08,3
2009-01-08,3,4.5,-0.8,0.0,1.08,10
2009-01-08,3,4.8,-1.4,0.0,1.08,8
2009-01-08,3,3.1,0.0,0.0,1.08,5
2009-01-08,3,2.4,-0.8,0.0,1.08,1
2009-01-08,3,2.8,-0.4,0.0,1.08,9
2009-01-09,3,0.9,-2.6,0.0,1.09,5
2009-01-09,3,0.5,-2.5,0.0,1.09,7
2009-01-09,3,0.3,-2.4,0.0,1.09,3
2009-01-09,3,1.3,-2.3,0.0,1.09,1
2009-01-09,3,2.0,-2.3,0.0,1.09,8
2009-01-09,3,4.4,1.3,0.0,1.09,2
2009-01-09,3,0.4,-3.1,0.0,1.09,9
2009-01-09,2,4.9,-0.2,0.0,1.09,4
2009-01-09,3,1.0,-1.4,0.0,1.09,10
2009-01-09,3,1.3,-1.2,0.0,1.09,6
2009-01-10,3,2.0,-3.4,0.0,1.1,5
2009-01-10,3,3.5,-3.9,0.0,1.1,8
2009-01-10,61,7.5,2.9,8.2,1.1,4
2009-01-10,3,0.3,-5.2,0.0,1.1,1
2009-01-10,3,6.7,-1.4,0.0,1.1,6
2009-01-10,53,7.8,2.4,2.9,1.1,2
2009-01-10,3,4.4,-3.3,0.0,1.1,3
2009-01-10,3,3.5,-2.5,0.0,1.1,7
2009-01-10,2,1.0,-4.0,0.0,1.1,9
2009-01-10,3,4.7,-1.2,0.0,1.1,10
2009-01-11,3,9.4,4.1,0.0,1.11,10
2009-01-11,3,7.3,0.0,0.0,1.11,1
2009-01-11,3,7.5,1.2,0.0,1.11,9
2009-01-11,3,8.8,2.3,0.0,1.11,7
2009-01-11,61,10.4,7.8,10.1,1.11,2
2009-01-11,3,8.5,2.2,0.0,1.11,5
2009-01-11,61,10.2,7.6,15.4,1.11,4
2009-01-11,51,9.4,4.3,0.1,1.11,3
2009-01-11,51,10.5,6.7,1.1,1.11,6
2009-01-11,3,9.8,3.9,0.0,1.11,8
2009-01-12,55,8.8,6.7,8.7,1.12,5
2009-01-12,63,9.9,8.1,18.7,1.12,7
2009-01-12,61,10.0,5.1,9.1,1.12,2
2009-01-12,61,9.9,5.3,9.4,1.12,4
2009-01-12,53,10.6,7.1,5.9,1.12,6
2009-01-12,61,9.9,6.8,8.1,1.12,3
2009-01-12,63,9.8,7.9,24.5,1.12,10
2009-01-12,61,9.3,7.7,9.8,1.12,9
2009-01-12,53,10.2,6.4,1.8,1.12,8
2009-01-12,53,9.6,6.8,2.5,1.12,1
2009-01-13,2,6.0,0.5,0.0,1.13,4
2009-01-13,51,6.7,1.1,3.4,1.13,8
2009-01-13,53,6.5,2.9,6.5,1.13,6
2009-01-13,3,5.5,1.1,0.0,1.13,2
2009-01-13,53,7.2,0.0,1.3,1.13,5
2009-01-13,3,7.7,0.9,0.0,1.13,9
2009-01-13,51,7.9,3.7,0.5,1.13,10
2009-01-13,51,6.5,1.8,1.8,1.13,3
2009-01-13,51,8.6,1.2,0.4,1.13,1
2009-01-13,51,7.8,2.3,0.5,1.13,7
2009-01-14,3,3.5,-1.3,0.0,1.14,8
2009-01-14,51,5.1,0.1,0.2,1.14,3
2009-01-14,51,7.1,-1.4,0.2,1.14,7
2009-01-14,3,5.0,-3.0,0.0,1.14,9
2009-01-14,75,2.8,-0.7,7.5,1.14,2
2009-01-14,51,4.8,-3.7,0.1,1.14,5
2009-01-14,3,5.1,-3.1,0.0,1.14,1
2009-01-14,51,7.6,0.2,0.7,1.14,10
2009-01-14,51,6.2,1.7,0.9,1.14,6
2009-01-14,75,2.9,-1.4,11.5,1.14,4
2009-01-15,51,6.5,4.9,0.8,1.15,5
2009-01-15,51,6.3,4.5,0.1,1.15,9
2009-01-15,53,7.7,6.7,6.2,1.15,10
2009-01-15,3,5.7,3.6,0.0,1.15,1
2009-01-15,51,7.3,6.0,1.7,1.15,7
2009-01-15,53,8.3,3.2,5.6,1.15,4
2009-01-15,51,6.9,5.4,1.7,1.15,3
2009-01-15,71,8.1,2.2,2.3,1.15,2
2009-01-15,51,7.9,6.6,1.2,1.15,6
2009-01-15,51,6.4,3.0,1.9,1.15,8
2009-01-16,51,7.9,4.8,0.8,1.16,5
2009-01-16,53,7.6,5.6,7.7,1.16,4
2009-01-16,55,9.3,6.9,3.5,1.16,10
2009-01-16,51,8.7,4.4,0.4,1.16,1
2009-01-16,61,8.5,6.8,2.9,1.16,6
2009-01-16,51,7.9,5.5,0.2,1.16,3
2009-01-16,51,8.0,6.3,1.0,1.16,2
2009-01-16,51,8.7,4.7,1.3,1.16,9
2009-01-16,61,9.5,6.6,3.3,1.16,7
2009-01-16,51,7.7,4.4,1.2,1.16,8
2009-01-17,55,7.9,5.4,4.7,1.17,8
2009-01-17,61,9.0,6.4,11.1,1.17,10
2009-01-17,61,8.7,7.1,5.3,1.17,1
2009-01-17,61,8.4,5.7,9.3,1.17,9
2009-01-17,61,7.7,4.8,7.5,1.17,5
2009-01-17,61,9.0,6.0,9.8,1.17,7
2009-01-17,63,6.2,3.3,14.0,1.17,4
2009-01-17,61,6.8,4.0,5.7,1.17,2
2009-01-17,61,7.8,5.0,8.1,1.17,3
2009-01-17,61,8.1,5.6,6.7,1.17,6
2009-01-18,73,3.5,1.4,5.7,1.18,4
2009-01-18,51,3.9,1.8,0.9,1.18,2
2009-01-18,51,6.5,3.1,1.1,1.18,7
2009-01-18,61,8.1,3.7,3.7,1.18,1
2009-01-18,51,5.3,1.8,2.0,1.18,3
2009-01-18,3,5.6,2.0,0.0,1.18,8
2009-01-18,51,6.1,3.4,0.3,1.18,6
2009-01-18,51,5.5,2.0,0.1,1.18,5
2009-01-18,55,6.7,3.2,4.2,1.18,10
2009-01-18,51,6.9,3.2,0.6,1.18,9
2009-01-19,73,3.8,0.1,6.7,1.19,8
2009-01-19,61,6.2,1.2,6.6,1.19,9
2009-01-19,73,2.4,-0.7,6.7,1.19,2
2009-01-19,71,4.8,0.4,5.4,1.19,5
2009-01-19,73,4.0,0.3,4.3,1.19,3
2009-01-19,73,5.8,2.1,13.9,1.19,10
2009-01-19,71,4.2,2.2,5.6,1.19,6
2009-01-19,73,5.9,2.0,8.7,1.19,7
2009-01-19,63,7.3,1.4,10.0,1.19,1
2009-01-19,75,2.4,-0.9,11.9,1.19,4
2009-01-20,3,6.4,-1.2,0.0,1.2,1
2009-01-20,73,4.5,0.3,2.0,1.2,8
2009-01-20,51,5.7,3.1,0.2,1.2,10
2009-01-20,71,3.1,-0.2,1.3,1.2,2
2009-01-20,2,4.8,-0.0,0.0,1.2,5
2009-01-20,53,5.5,2.4,2.4,1.2,6
2009-01-20,73,4.6,0.9,2.8,1.2,3
2009-01-20,73,3.2,-0.1,7.6,1.2,4
2009-01-20,51,5.6,0.1,0.3,1.2,9
2009-01-20,51,5.9,1.2,0.1,1.2,7
2009-01-21,53,4.6,0.1,3.9,1.21,3
2009-01-21,51,5.3,-0.6,2.0,1.21,9
2009-01-21,53,5.7,1.7,2.8,1.21,6
2009-01-21,53,4.7,-0.7,2.2,1.21,5
2009-01-21,51,3.4,0.8,0.4,1.21,2
2009-01-21,53,7.1,0.1,3.8,1.21,7
2009-01-21,53,5.7,-2.3,1.3,1.21,1
2009-01-21,53,3.4,-0.3,1.1,1.21,4
2009-01-21,73,4.4,0.1,2.8,1.21,8
2009-01-21,61,8.0,1.7,8.4,1.21,10
2009-01-22,53,9.3,3.8,7.4,1.22,9
2009-01-22,61,9.8,5.2,11.5,1.22,10
2009-01-22,61,9.1,3.9,9.0,1.22,6
2009-01-22,61,9.5,3.9,8.1,1.22,1
2009-01-22,55,8.8,2.7,5.3,1.22,5
2009-01-22,61,8.2,1.9,10.2,1.22,8
2009-01-22,61,6.6,2.5,4.8,1.22,2
2009-01-22,61,8.7,2.6,8.6,1.22,3
2009-01-22,61,6.9,2.4,11.2,1.22,4
2009-01-22,55,9.8,4.7,8.6,1.22,7
2009-01-23,61,6.0,1.1,7.1,1.23,7
2009-01-23,61,4.6,0.3,5.6,1.23,5
2009-01-23,61,5.9,1.6,6.0,1.23,10
2009-01-23,55,5.4,0.6,5.7,1.23,9
2009-01-23,53,5.4,2.8,6.1,1.23,6
2009-01-23,71,4.1,1.0,1.5,1.23,2
2009-01-23,53,5.6,0.6,6.6,1.23,1
2009-01-23,73,4.4,1.5,5.6,1.23,3
2009-01-23,53,4.7,0.9,3.6,1.23,4
2009-01-23,73,4.7,0.5,3.2,1.23,8
2009-01-24,3,4.3,0.7,0.0,1.24,2
2009-01-24,53,6.5,-0.5,1.5,1.24,7
2009-01-24,51,6.0,3.2,0.3,1.24,6
2009-01-24,3,5.6,-1.5,0.0,1.24,1
2009-01-24,51,4.5,1.2,0.7,1.24,4
2009-01-24,51,5.5,-0.5,0.2,1.24,9
2009-01-24,51,5.0,1.1,0.1,1.24,3
2009-01-24,3,5.3,-0.3,0.0,1.24,8
2009-01-24,61,6.6,0.5,3.0,1.24,10
2009-01-24,51,5.2,-0.4,0.4,1.24,5
2009-01-25,53,7.5,3.5,3.3,1.25,6
2009-01-25,55,7.1,2.9,4.5,1.25,3
2009-01-25,73,4.9,1.6,8.2,1.25,4
2009-01-25,55,7.4,3.5,5.3,1.25,9
2009-01-25,61,8.1,4.3,7.4,1.25,7
2009-01-25,55,7.3,1.7,5.0,1.25,8
2009-01-25,55,6.9,2.7,6.0,1.25,5
2009-01-25,55,7.0,4.8,8.3,1.25,1
2009-01-25,63,7.8,4.9,10.3,1.25,10
2009-01-25,71,6.0,1.1,3.7,1.25,2
2009-01-26,53,8.3,3.1,1.1,1.26,7
2009-01-26,3,5.3,-1.1,0.0,1.26,2
2009-01-26,3,7.4,0.6,0.0,1.26,5
2009-01-26,3,7.4,1.1,0.0,1.26,3
2009-01-26,51,6.3,0.3,0.3,1.26,4
2009-01-26,3,8.1,1.7,0.0,1.26,9
2009-01-26,51,7.9,3.4,0.3,1.26,10
2009-01-26,3,6.9,2.1,0.0,1.26,6
2009-01-26,3,5.7,2.8,0.0,1.26,8
2009-01-26,51,8.5,0.3,0.5,1.26,1
2009-01-27,51,5.9,1.6,1.3,1.27,5
2009-01-27,51,6.1,3.2,1.6,1.27,2
2009-01-27,51,6.7,2.3,2.5,1.27,4
2009-01-27,61,7.1,3.9,5.1,1.27,6
2009-01-27,53,5.9,3.1,2.7,1.27,3
2009-01-27,3,5.9,1.6,0.0,1.27,9
2009-01-27,3,7.1,1.3,0.0,1.27,1
2009-01-27,51,7.3,2.1,1.3,1.27,7
2009-01-27,61,8.0,3.1,5.8,1.27,10
2009-01-27,3,6.5,1.8,0.0,1.27,8
2009-01-28,61,6.6,3.1,6.8,1.28,8
2009-01-28,53,8.0,5.1,4.6,1.28,9
2009-01-28,63,7.0,1.4,9.6,1.28,3
2009-01-28,61,8.6,6.2,4.3,1.28,10
2009-01-28,53,7.0,3.8,5.2,1.28,1
2009-01-28,3,5.2,1.4,0.0,1.28,2
2009-01-28,61,7.2,5.3,5.6,1.28,5
2009-01-28,61,7.5,2.9,6.7,1.28,6
2009-01-28,3,5.6,0.8,0.0,1.28,4
2009-01-28,55,8.3,6.4,4.5,1.28,7
2009-01-29,3,7.0,-0.1,0.0,1.29,4
2009-01-29,3,6.0,1.4,0.0,1.29,5
2009-01-29,3,6.6,-1.4,0.0,1.29,2
2009-01-29,3,4.6,0.8,0.0,1.29,1
2009-01-29,3,6.5,1.5,0.0,1.29,9
2009-01-29,3,5.4,1.4,0.0,1.29,3
2009-01-29,3,5.0,0.8,0.0,1.29,8
2009-01-29,51,6.3,3.3,0.7,1.29,6
2009-01-29,3,6.8,4.8,0.0,1.29,10
2009-01-29,3,6.7,4.0,0.0,1.29,7
2009-01-30,3,6.4,1.6,0.0,1.3,9
2009-01-30,3,6.3,0.4,0.0,1.3,8
2009-01-30,53,7.1,4.0,1.9,1.3,7
2009-01-30,3,6.6,1.0,0.0,1.3,3
2009-01-30,55,7.8,3.3,7.0,1.3,4
2009-01-30,53,7.0,4.3,2.0,1.3,10
2009-01-30,51,6.5,1.6,1.0,1.3,5
2009-01-30,53,7.2,2.1,1.7,1.3,2
2009-01-30,3,5.9,0.5,0.0,1.3,1
2009-01-30,55,6.5,3.3,2.9,1.3,6
2009-01-31,3,5.0,0.2,0.0,1.31,1
2009-01-31,3,5.9,0.2,0.0,1.31,5
2009-01-31,3,5.1,1.4,0.0,1.31,8
2009-01-31,3,5.7,0.6,0.0,1.31,3
2009-01-31,51,8.1,2.2,0.3,1.31,4
2009-01-31,3,5.9,1.5,0.0,1.31,10
2009-01-31,3,6.5,2.5,0.0,1.31,2
2009-01-31,3,5.7,1.0,0.0,1.31,7
2009-01-31,3,5.3,0.0,0.0,1.31,9
2009-01-31,3,6.1,1.6,0.0,1.31,6
2009-02-01,3,1.5,-3.3,0.0,2.01,9
2009-02-01,73,2.6,-0.5,0.3,2.01,8
2009-02-01,2,1.8,-3.1,0.0,2.01,7
2009-02-01,3,3.5,-0.9,0.0,2.01,6
2009-02-01,73,1.5,-1.9,0.8,2.01,1
2009-02-01,3,2.7,-2.0,0.0,2.01,3
2009-02-01,2,1.7,-2.7,0.0,2.01,10
2009-02-01,71,3.2,1.3,0.5,2.01,2
2009-02-01,3,3.6,0.5,0.0,2.01,4
2009-02-01,3,2.0,-3.0,0.0,2.01,5
2009-02-02,73,0.7,-1.8,7.5,2.02,1
2009-02-02,73,2.4,-0.8,2.5,2.02,6
2009-02-02,73,1.2,-2.7,2.3,2.02,10
2009-02-02,73,0.6,-3.1,2.4,2.02,9
2009-02-02,73,1.7,-1.2,8.6,2.02,8
2009-02-02,73,1.0,-3.3,3.4,2.02,5
2009-02-02,73,2.1,-0.8,0.9,2.02,4
2009-02-02,73,1.8,-1.9,3.7,2.02,3
2009-02-02,73,0.9,-3.2,3.3,2.02,7
2009-02-02,73,1.8,0.1,6.6,2.02,2
2009-02-03,71,3.2,-1.1,1.6,2.03,6
2009-02-03,71,2.0,-2.0,1.6,2.03,3
2009-02-03,73,4.1,-2.3,10.3,2.03,2
2009-02-03,71,3.5,-2.7,0.6,2.03,5
2009-02-03,71,2.8,-1.8,4.1,2.03,8
2009-02-03,2,3.0,-7.7,0.0,2.03,1
2009-02-03,73,3.6,-3.8,2.8,2.03,4
2009-02-03,73,4.0,-1.9,2.0,2.03,10
2009-02-03,71,4.0,-2.8,1.1,2.03,7
2009-02-03,3,3.8,-3.0,0.0,2.03,9
2009-02-04,73,3.4,-0.0,1.6,2.04,10
2009-02-04,73,3.4,-0.9,0.6,2.04,9
2009-02-04,3,4.1,0.4,0.0,2.04,6
2009-02-04,3,3.3,-2.7,0.0,2.04,8
2009-02-04,71,1.9,-5.2,0.0,2.04,4
2009-02-04,71,1.4,-5.0,0.3,2.04,2
2009-02-04,71,2.0,-5.7,0.2,2.04,1
2009-02-04,73,3.6,-0.1,1.9,2.04,7
2009-02-04,3,3.8,-1.2,0.0,2.04,3
2009-02-04,71,3.7,-1.2,0.1,2.04,5
2009-02-05,73,1.4,-0.5,7.1,2.05,7
2009-02-05,73,2.4,-2.9,2.8,2.05,8
2009-02-05,71,5.8,-0.5,4.3,2.05,1
2009-02-05,71,1.8,-4.3,0.9,2.05,4
2009-02-05,75,1.1,-0.7,11.1,2.05,9
2009-02-05,71,2.9,-2.0,0.4,2.05,3
2009-02-05,71,3.2,-0.6,0.3,2.05,6
2009-02-05,73,1.7,-2.6,1.6,2.05,2
2009-02-05,73,1.4,-1.5,4.6,2.05,5
2009-02-05,73,1.5,-0.6,6.9,2.05,10
2009-02-06,71,1.8,-3.9,0.4,2.06,2
2009-02-06,3,3.0,-3.5,0.0,2.06,3
2009-02-06,75,0.9,-2.2,11.9,2.06,9
2009-02-06,71,2.8,-5.0,0.0,2.06,4
2009-02-06,51,3.4,0.4,0.4,2.06,6
2009-02-06,73,1.3,-2.2,3.2,2.06,5
2009-02-06,73,2.4,0.0,8.7,2.06,1
2009-02-06,3,2.7,-3.2,0.0,2.06,8
2009-02-06,75,2.1,-1.0,6.8,2.06,10
2009-02-06,75,1.6,-1.8,9.8,2.06,7
2009-02-07,51,3.6,-4.0,0.3,2.07,7
2009-02-07,71,1.5,-4.2,0.4,2.07,2
2009-02-07,51,3.8,0.2,0.5,2.07,6
2009-02-07,3,4.0,-3.3,0.0,2.07,8
2009-02-07,3,3.6,-5.3,0.0,2.07,1
2009-02-07,2,3.1,-4.0,0.0,2.07,9
2009-02-07,1,3.4,-2.3,0.0,2.07,10
2009-02-07,71,2.3,-3.8,0.1,2.07,4
2009-02-07,3,3.9,-3.9,0.0,2.07,3
2009-02-07,2,2.9,-2.4,0.0,2.07,5
2009-02-08,73,4.2,-4.4,3.6,2.08,1
2009-02-08,73,2.5,-5.2,1.1,2.08,8
2009-02-08,73,3.3,-5.1,4.3,2.08,10
2009-02-08,73,1.8,-5.0,1.8,2.08,4
2009-02-08,73,-0.1,-7.8,1.5,2.08,2
2009-02-08,73,3.3,-4.4,1.8,2.08,3
2009-02-08,73,2.5,-4.5,3.9,2.08,7
2009-02-08,71,2.7,-5.6,1.5,2.08,5
2009-02-08,71,3.6,-2.0,1.9,2.08,6
2009-02-08,73,2.9,-6.3,3.7,2.08,9
2009-02-09,53,4.5,-4.1,2.2,2.09,8
2009-02-09,73,1.1,-1.7,0.8,2.09,2
2009-02-09,75,3.9,-0.3,16.7,2.09,7
2009-02-09,73,4.6,-0.7,1.7,2.09,3
2009-02-09,73,3.4,-2.3,7.9,2.09,5
2009-02-09,73,4.8,1.4,14.8,2.09,10
2009-02-09,75,3.4,-1.4,18.0,2.09,9
2009-02-09,71,1.6,-2.7,0.1,2.09,4
2009-02-09,71,5.0,0.7,1.6,2.09,6
2009-02-09,73,5.5,-1.8,20.3,2.09,1
2009-02-10,71,5.9,1.2,0.7,2.1,10
2009-02-10,73,3.7,-2.6,2.7,2.1,3
2009-02-10,75,4.9,-2.6,3.2,2.1,7
